time bd_pulse
3.887295143195920108e-09 1.571118535723459681e-82
3.894727829894190264e-09 5.972915816720058698e-83
3.902160516592459593e-09 2.221300363674470146e-83
3.909593203290729748e-09 8.041280072281527710e-84
3.917025889988999904e-09 2.811596248501149250e-84
3.924458576687270060e-09 9.369750034136146659e-85
3.931891263385549314e-09 2.901774573034889144e-85
3.939323950083819470e-09 7.879134657598269063e-86
3.946756636782089626e-09 1.541914693803799663e-86
3.954189323480359782e-09 -6.575446572078058444e-88
3.961622010178629937e-09 -3.107985743055148580e-87
3.969054696876900093e-09 -2.409829705609319444e-87
3.976487383575170249e-09 -1.434680902721319881e-87
3.983920070273439577e-09 -7.607507074499098527e-88
3.991352756971720487e-09 -3.772412295840348583e-88
3.998785443669990642e-09 -1.788559751628749574e-88
4.006218130368259971e-09 -8.204850067153238064e-89
4.013650817066530127e-09 -3.667866082878629810e-89
4.021083503764799455e-09 -1.605143602101599633e-89
4.028516190463069611e-09 -6.897691097707238227e-90
4.035948877161340594e-09 -2.916793049678289122e-90
4.043381563859609922e-09 -1.215537083338959794e-90
4.050814250557890004e-09 -4.997424661403789298e-91
4.058246937256160160e-09 -2.028379095607839900e-91
4.065679623954430316e-09 -8.131496527969478986e-92
4.073112310652700471e-09 -3.220367050270588354e-92
4.080544997350970627e-09 -1.259964369612859634e-92
4.087977684049240783e-09 -4.869040404876358655e-93
4.095410370747509284e-09 -1.857708285629699773e-93
4.102843057445790193e-09 -6.993006916102238629e-94
4.110275744144059522e-09 -2.594563492122350012e-94
4.117708430842330505e-09 -9.474410344777049516e-95
4.125141117540600661e-09 -3.398108976603499391e-95
4.132573804238869989e-09 -1.193540676367360113e-95
4.140006490937140145e-09 -4.087433214660828369e-96
4.147439177635410301e-09 -1.355587153010109758e-96
4.154871864333689555e-09 -4.304982213889688599e-97
4.162304551031960538e-09 -1.282324770898789452e-97
4.169737237730229867e-09 -3.426493818533989355e-98
4.177169924428500023e-09 -7.214956739311408070e-99
4.184602611126769351e-09 -4.515916998585629191e-100
4.192035297825039507e-09 7.168382423101505726e-100
4.199467984523310490e-09 6.115149832532219130e-100
4.206900671221579818e-09 3.597222741492749711e-100
4.214333357919859900e-09 1.837198961768739812e-100
4.221766044618129229e-09 8.687274866620457771e-101
